num_locations,num_bootstrappers,num_reputables,num_endorsees,num_newbies,num_meetups,num_meetups_without_bootstrapper_or_reputable,min_num_bootstrappers,max_num_bootstrappers,min_num_reputables,max_num_reputables,min_bootstrapers_and_reputable,min_newbie_ratio,max_newbie_ratio,min_length,max_length,num_participants
18862,12,0,0,0,2,0,6,6,0,0,6,0.0,0.0,6,6,12
18862,12,0,0,5143,2,0,6,6,0,0,6,0.25,0.25,8,8,16
18862,12,0,0,2454,2,0,6,6,0,0,6,0.25,0.25,8,8,16
18862,12,0,0,8824,2,0,6,6,0,0,6,0.25,0.25,8,8,16
18862,12,0,0,10000,2,0,6,6,0,0,6,0.25,0.25,8,8,16
18862,12,0,9535,0,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,9535,9346,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,9535,1814,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,9535,4069,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,9535,10000,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,1422,0,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,1422,7510,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,1422,4196,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,1422,3954,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,1422,10000,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,4548,0,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,4548,1753,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,4548,1640,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,4548,9862,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,4548,10000,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,10000,0,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,10000,4876,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,10000,5735,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,10000,6621,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,0,10000,10000,12,1,0,2,0,0,0,0.0,0.0,10,12,132
18862,12,1181,0,0,109,0,0,1,10,11,10,0.0,0.0,10,11,1193
18862,12,1181,0,8726,145,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,1590
18862,12,1181,0,478,145,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,1590
18862,12,1181,0,6058,145,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,1590
18862,12,1181,0,10000,145,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,1590
18862,12,1181,7848,0,822,0,0,1,1,2,1,0.0,0.0,10,12,9041
18862,12,1181,7848,6281,1096,0,0,1,1,2,1,0.16666666666666666,0.2727272727272727,10,13,12054
18862,12,1181,7848,679,884,0,0,1,1,2,1,0.0,0.18181818181818182,9,13,9720
18862,12,1181,7848,4253,1096,0,0,1,1,2,1,0.16666666666666666,0.2727272727272727,10,13,12054
18862,12,1181,7848,10000,1096,0,0,1,1,2,1,0.16666666666666666,0.2727272727272727,10,13,12054
18862,12,1181,134,0,121,0,0,1,9,10,9,0.0,0.0,10,12,1327
18862,12,1181,134,9129,161,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,1769
18862,12,1181,134,8685,161,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,1769
18862,12,1181,134,6475,161,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,1769
18862,12,1181,134,10000,161,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,1769
18862,12,1181,6066,0,660,0,0,1,1,2,1,0.0,0.0,10,12,7259
18862,12,1181,6066,4477,880,0,0,1,1,2,1,0.18181818181818182,0.3,9,12,9678
18862,12,1181,6066,2257,866,0,0,1,1,2,1,0.16666666666666666,0.2727272727272727,10,13,9516
18862,12,1181,6066,1721,817,0,0,1,1,2,1,0.16666666666666666,0.2727272727272727,10,13,8980
18862,12,1181,6066,10000,880,0,0,1,1,2,1,0.18181818181818182,0.3,9,12,9678
18862,12,1181,10000,0,1018,0,0,1,1,2,1,0.0,0.0,10,12,11193
18862,12,1181,10000,8166,1193,0,0,1,0,1,1,0.09090909090909091,0.18181818181818182,10,12,13123
18862,12,1181,10000,236,1039,0,0,1,1,2,1,0.0,0.2857142857142857,10,15,11429
18862,12,1181,10000,6609,1193,0,0,1,0,1,1,0.09090909090909091,0.18181818181818182,10,12,13123
18862,12,1181,10000,10000,1193,0,0,1,0,1,1,0.09090909090909091,0.18181818181818182,10,12,13123
18862,12,1017,0,0,94,0,0,1,10,11,10,0.0,0.0,10,11,1029
18862,12,1017,0,2307,125,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,1372
18862,12,1017,0,3182,125,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,1372
18862,12,1017,0,7389,125,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,1372
18862,12,1017,0,10000,125,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,1372
18862,12,1017,9169,0,928,0,0,1,1,2,1,0.0,0.0,10,12,10198
18862,12,1017,9169,9943,1029,8,0,1,0,2,0,0.08333333333333333,0.18181818181818182,9,12,11319
18862,12,1017,9169,8385,1029,8,0,1,0,2,0,0.08333333333333333,0.18181818181818182,10,12,11319
18862,12,1017,9169,9761,1029,8,0,1,0,2,0,0.08333333333333333,0.18181818181818182,10,12,11319
18862,12,1017,9169,10000,1029,8,0,1,0,2,0,0.08333333333333333,0.18181818181818182,9,13,11319
18862,12,1017,9552,0,962,0,0,1,1,2,1,0.0,0.0,10,12,10581
18862,12,1017,9552,2114,1029,8,0,1,0,2,0,0.0,0.16666666666666666,9,14,11319
18862,12,1017,9552,2388,1029,8,0,1,0,2,0,0.0,0.16666666666666666,9,14,11319
18862,12,1017,9552,7289,1029,8,0,1,0,2,0,0.0,0.16666666666666666,9,14,11319
18862,12,1017,9552,10000,1029,8,0,1,0,2,0,0.0,0.16666666666666666,9,13,11319
18862,12,1017,1861,0,263,0,0,1,3,4,3,0.0,0.0,10,12,2890
18862,12,1017,1861,66,269,0,0,1,3,4,3,0.0,0.21428571428571427,9,14,2956
18862,12,1017,1861,7767,351,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,3853
18862,12,1017,1861,7697,351,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,3853
18862,12,1017,1861,10000,351,0,0,1,2,3,2,0.18181818181818182,0.2727272727272727,10,12,3853
18862,12,1017,10000,0,1003,0,0,1,1,2,1,0.0,0.0,10,12,11029
18862,12,1017,10000,6960,1029,8,0,1,0,2,0,0.0,0.2857142857142857,10,16,11319
18862,12,1017,10000,6707,1029,8,0,1,0,2,0,0.0,0.2857142857142857,9,16,11319
18862,12,1017,10000,1234,1029,8,0,1,0,2,0,0.0,0.23076923076923078,9,15,11319
18862,12,1017,10000,10000,1029,8,0,1,0,2,0,0.0,0.2857142857142857,9,15,11319
18862,12,473,0,0,45,0,0,1,10,11,10,0.0,0.0,10,11,485
18862,12,473,0,9659,59,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,646
18862,12,473,0,8870,59,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,646
18862,12,473,0,5379,59,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,646
18862,12,473,0,10000,59,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,646
18862,12,473,2773,0,297,0,0,1,1,2,1,0.0,0.0,10,12,3258
18862,12,473,2773,1083,395,0,0,1,1,2,1,0.16666666666666666,0.2727272727272727,10,13,4341
18862,12,473,2773,5148,395,0,0,1,1,2,1,0.18181818181818182,0.2727272727272727,10,13,4344
18862,12,473,2773,8597,395,0,0,1,1,2,1,0.18181818181818182,0.2727272727272727,10,13,4344
18862,12,473,2773,10000,395,0,0,1,1,2,1,0.16666666666666666,0.2727272727272727,10,13,4344
18862,12,473,8573,0,485,6,0,1,0,2,0,0.0,0.0,10,12,5335
18862,12,473,8573,3595,485,6,0,1,0,2,0,0.0,0.0,10,12,5335
18862,12,473,8573,1876,485,6,0,1,0,2,0,0.0,0.0,10,12,5335
18862,12,473,8573,7805,485,6,0,1,0,2,0,0.0,0.0,10,12,5335
18862,12,473,8573,10000,485,6,0,1,0,2,0,0.0,0.0,10,12,5335
18862,12,473,1031,0,138,0,0,1,3,4,3,0.0,0.0,10,12,1516
18862,12,473,1031,7900,184,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,2021
18862,12,473,1031,7988,184,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,2021
18862,12,473,1031,3853,184,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,2021
18862,12,473,1031,10000,184,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,2021
18862,12,473,10000,0,485,6,0,1,0,2,0,0.0,0.0,10,12,5335
18862,12,473,10000,8872,485,6,0,1,0,2,0,0.0,0.0,10,12,5335
18862,12,473,10000,9086,485,6,0,1,0,2,0,0.0,0.0,10,12,5335
18862,12,473,10000,9444,485,6,0,1,0,2,0,0.0,0.0,10,12,5335
18862,12,473,10000,10000,485,6,0,1,0,2,0,0.0,0.0,10,12,5335
18862,12,10000,0,0,911,0,0,1,10,11,10,0.0,0.0,10,11,10012
18862,12,10000,0,8658,1214,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13349
18862,12,10000,0,8293,1214,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13349
18862,12,10000,0,9203,1214,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13349
18862,12,10000,0,10000,1214,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13349
18862,12,10000,2875,0,1172,0,0,1,8,9,8,0.0,0.0,10,12,12887
18862,12,10000,2875,4364,1562,0,0,1,6,7,6,0.18181818181818182,0.3,9,12,17182
18862,12,10000,2875,4589,1562,0,0,1,6,7,6,0.18181818181818182,0.3,9,12,17182
18862,12,10000,2875,6762,1562,0,0,1,6,7,6,0.18181818181818182,0.3,9,12,17182
18862,12,10000,2875,10000,1562,0,0,1,6,7,6,0.18181818181818182,0.3,9,12,17182
18862,12,10000,6811,0,1530,0,0,1,6,7,6,0.0,0.0,10,12,16823
18862,12,10000,6811,7236,2040,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,22430
18862,12,10000,6811,1023,1623,0,0,1,6,7,6,0.0,0.16666666666666666,10,14,17846
18862,12,10000,6811,1961,1708,0,0,1,5,6,5,0.09090909090909091,0.2,9,12,18784
18862,12,10000,6811,10000,2040,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,22430
18862,12,10000,9562,0,1780,0,0,1,5,6,5,0.0,0.0,10,12,19574
18862,12,10000,9562,4335,2174,0,0,1,4,5,4,0.1,0.2,9,12,23909
18862,12,10000,9562,2107,1971,0,0,1,5,6,5,0.08333333333333333,0.18181818181818182,10,13,21681
18862,12,10000,9562,9584,2373,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26098
18862,12,10000,9562,10000,2373,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26098
18862,12,10000,10000,0,1820,0,0,1,5,6,5,0.0,0.0,10,12,20012
18862,12,10000,10000,9802,2426,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26682
18862,12,10000,10000,49,1824,0,0,1,5,6,5,0.0,0.16666666666666666,10,14,20061
18862,12,10000,10000,7420,2426,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26682
18862,12,10000,10000,10000,2426,0,0,1,4,5,4,0.18181818181818182,0.2727272727272727,10,12,26682
21367,3,0,0,0,1,0,3,3,0,0,3,0.0,0.0,3,3,3
21367,3,0,0,8802,1,0,3,3,0,0,3,0.25,0.25,4,4,4
21367,3,0,0,8045,1,0,3,3,0,0,3,0.25,0.25,4,4,4
21367,3,0,0,3497,1,0,3,3,0,0,3,0.25,0.25,4,4,4
21367,3,0,0,10000,1,0,3,3,0,0,3,0.25,0.25,4,4,4
21367,3,0,5136,0,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,5136,963,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,5136,762,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,5136,5615,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,5136,10000,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,2310,0,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,2310,4851,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,2310,988,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,2310,4625,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,2310,10000,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,5447,0,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,5447,4293,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,5447,311,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,5447,312,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,5447,10000,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,10000,0,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,10000,1783,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,10000,9041,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,10000,4906,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,0,10000,10000,3,0,1,1,0,0,1,0.0,0.0,11,11,33
21367,3,8984,0,0,817,0,0,1,10,11,11,0.0,0.0,11,11,8987
21367,3,8984,0,4279,1090,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,11982
21367,3,8984,0,799,890,0,0,1,10,11,10,0.0,0.16666666666666666,10,13,9786
21367,3,8984,0,5745,1090,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,11982
21367,3,8984,0,10000,1090,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,11982
21367,3,8984,9826,0,1711,0,0,1,5,6,5,0.0,0.0,10,12,18813
21367,3,8984,9826,9650,2281,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,25084
21367,3,8984,9826,3826,2059,0,0,1,4,5,4,0.09090909090909091,0.2,9,12,22639
21367,3,8984,9826,8182,2281,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,25084
21367,3,8984,9826,10000,2281,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,25084
21367,3,8984,1626,0,965,0,0,1,9,10,9,0.0,0.0,10,12,10613
21367,3,8984,1626,4392,1287,0,0,1,6,7,6,0.18181818181818182,0.3,9,12,14150
21367,3,8984,1626,4363,1287,0,0,1,6,7,6,0.18181818181818182,0.3,9,12,14150
21367,3,8984,1626,6958,1287,0,0,1,6,7,6,0.18181818181818182,0.3,9,12,14150
21367,3,8984,1626,10000,1287,0,0,1,6,7,6,0.18181818181818182,0.3,9,12,14150
21367,3,8984,536,0,866,0,0,1,10,11,10,0.0,0.0,10,13,9523
21367,3,8984,536,2127,1060,0,0,1,8,9,8,0.15384615384615385,0.2727272727272727,10,13,11650
21367,3,8984,536,5069,1155,0,0,1,7,8,7,0.16666666666666666,0.3,9,14,12697
21367,3,8984,536,7775,1155,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,12697
21367,3,8984,536,10000,1155,0,0,1,7,8,7,0.15384615384615385,0.3,9,14,12697
21367,3,8984,10000,0,1727,0,0,1,5,6,5,0.0,0.0,10,12,18987
21367,3,8984,10000,1872,1897,0,0,1,4,5,4,0.0,0.18181818181818182,9,13,20859
21367,3,8984,10000,3712,2064,0,0,1,4,5,4,0.09090909090909091,0.2,9,12,22699
21367,3,8984,10000,103,1736,0,0,1,5,6,5,0.0,0.4444444444444444,10,20,19090
21367,3,8984,10000,10000,2302,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,25316
21367,3,4886,0,0,445,0,0,1,10,11,10,0.0,0.0,10,11,4889
21367,3,4886,0,4349,593,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,6518
21367,3,4886,0,6262,593,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,6518
21367,3,4886,0,9921,593,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,6518
21367,3,4886,0,10000,593,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,6518
21367,3,4886,7619,0,1138,0,0,1,4,5,4,0.0,0.0,10,12,12508
21367,3,4886,7619,1463,1271,0,0,1,3,4,3,0.09090909090909091,0.18181818181818182,10,12,13971
21367,3,4886,7619,9522,1517,0,0,1,3,4,3,0.18181818181818182,0.2727272727272727,10,13,16677
21367,3,4886,7619,9975,1517,0,0,1,3,4,3,0.16666666666666666,0.2727272727272727,10,13,16677
21367,3,4886,7619,10000,1517,0,0,1,3,4,3,0.16666666666666666,0.2727272727272727,10,13,16677
21367,3,4886,1857,0,614,0,0,1,7,8,7,0.0,0.0,10,12,6746
21367,3,4886,1857,1256,728,0,0,1,6,7,6,0.09090909090909091,0.2,9,12,8002
21367,3,4886,1857,2810,818,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,8994
21367,3,4886,1857,7877,818,0,0,1,5,6,5,0.2,0.3,9,12,8994
21367,3,4886,1857,10000,818,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,8994
21367,3,4886,1753,0,604,0,0,1,8,9,8,0.0,0.0,10,12,6642
21367,3,4886,1753,7703,806,0,0,1,6,7,6,0.16666666666666666,0.2727272727272727,10,13,8856
21367,3,4886,1753,2387,806,0,0,1,6,7,6,0.16666666666666666,0.2727272727272727,10,13,8856
21367,3,4886,1753,1285,721,0,0,1,6,7,6,0.09090909090909091,0.2,9,12,7927
21367,3,4886,1753,10000,806,0,0,1,6,7,6,0.16666666666666666,0.2727272727272727,10,13,8856
21367,3,4886,10000,0,1354,0,0,1,3,4,3,0.0,0.0,10,12,14889
21367,3,4886,10000,6344,1805,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,19852
21367,3,4886,10000,1080,1452,0,0,1,3,4,3,0.0,0.18181818181818182,9,13,15969
21367,3,4886,10000,3522,1674,0,0,1,2,3,2,0.18181818181818182,0.2727272727272727,9,12,18411
21367,3,4886,10000,10000,1805,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,19852
21367,3,6034,0,0,549,0,0,1,10,11,10,0.0,0.0,10,11,6037
21367,3,6034,0,6657,732,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,8049
21367,3,6034,0,1275,665,0,0,1,9,10,9,0.09090909090909091,0.18181818181818182,10,12,7312
21367,3,6034,0,4857,732,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,8049
21367,3,6034,0,10000,732,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,8049
21367,3,6034,821,0,624,0,0,1,9,10,9,0.0,0.0,10,12,6858
21367,3,6034,821,5295,832,0,0,1,7,8,7,0.18181818181818182,0.3,9,13,9144
21367,3,6034,821,5664,832,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,9144
21367,3,6034,821,6241,832,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,9144
21367,3,6034,821,10000,832,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,9144
21367,3,6034,7482,0,1229,0,0,1,4,5,4,0.0,0.0,10,12,13519
21367,3,6034,7482,2412,1449,0,0,1,4,5,4,0.08333333333333333,0.18181818181818182,10,13,15931
21367,3,6034,7482,8992,1639,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,18025
21367,3,6034,7482,2007,1412,0,0,1,4,5,4,0.08333333333333333,0.18181818181818182,10,13,15526
21367,3,6034,7482,10000,1639,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,18025
21367,3,6034,5386,0,1039,0,0,1,5,6,5,0.0,0.0,10,12,11423
21367,3,6034,5386,2734,1287,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,14157
21367,3,6034,5386,5303,1385,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,15230
21367,3,6034,5386,7417,1385,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,15230
21367,3,6034,5386,10000,1385,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,15230
21367,3,6034,10000,0,1458,0,0,1,4,5,4,0.0,0.0,10,12,16037
21367,3,6034,10000,4521,1869,0,0,1,3,4,3,0.16666666666666666,0.2727272727272727,10,13,20558
21367,3,6034,10000,7673,1944,0,0,1,3,4,3,0.16666666666666666,0.2727272727272727,10,13,21382
21367,3,6034,10000,4700,1886,0,0,1,3,4,3,0.16666666666666666,0.2727272727272727,10,13,20737
21367,3,6034,10000,10000,1944,0,0,1,3,4,3,0.16666666666666666,0.2727272727272727,10,13,21382
21367,3,10000,0,0,910,0,0,1,10,11,10,0.0,0.0,10,11,10003
21367,3,10000,0,5182,1213,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13337
21367,3,10000,0,7964,1213,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13337
21367,3,10000,0,7469,1213,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13337
21367,3,10000,0,10000,1213,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13337
21367,3,10000,5839,0,1441,0,0,1,6,7,6,0.0,0.0,10,12,15842
21367,3,10000,5839,2738,1690,0,0,1,5,6,5,0.09090909090909091,0.2,9,12,18580
21367,3,10000,5839,2340,1653,0,0,1,6,7,6,0.08333333333333333,0.18181818181818182,10,13,18182
21367,3,10000,5839,759,1510,0,0,1,6,7,6,0.0,0.18181818181818182,9,13,16601
21367,3,10000,5839,10000,1921,0,0,1,5,6,5,0.16666666666666666,0.2727272727272727,10,13,21122
21367,3,10000,7903,0,1628,0,0,1,6,7,6,0.0,0.0,10,12,17906
21367,3,10000,7903,3854,1979,0,0,1,5,6,5,0.09090909090909091,0.2,9,12,21760
21367,3,10000,7903,4056,1997,0,0,1,5,6,5,0.16666666666666666,0.2727272727272727,10,13,21962
21367,3,10000,7903,5930,2167,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,23836
21367,3,10000,7903,10000,2171,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,23874
21367,3,10000,633,0,967,0,0,1,10,11,10,0.0,0.0,10,13,10636
21367,3,10000,633,798,1040,0,0,1,9,10,9,0.0,0.18181818181818182,9,14,11434
21367,3,10000,633,3540,1289,0,0,1,7,8,7,0.15384615384615385,0.3,10,14,14176
21367,3,10000,633,9981,1290,0,0,1,7,8,7,0.15384615384615385,0.3,9,14,14181
21367,3,10000,633,10000,1290,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,14181
21367,3,10000,10000,0,1819,0,0,1,5,6,5,0.0,0.0,10,12,20003
21367,3,10000,10000,3732,2158,0,0,1,4,5,4,0.09090909090909091,0.2,9,12,23735
21367,3,10000,10000,2252,2024,0,0,1,4,5,4,0.09090909090909091,0.2,9,12,22255
21367,3,10000,10000,7171,2425,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26670
21367,3,10000,10000,10000,2425,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26670
21367,6,0,0,0,1,0,6,6,0,0,6,0.0,0.0,6,6,6
21367,6,0,0,7744,1,0,6,6,0,0,6,0.25,0.25,8,8,8
21367,6,0,0,6082,1,0,6,6,0,0,6,0.25,0.25,8,8,8
21367,6,0,0,2622,1,0,6,6,0,0,6,0.25,0.25,8,8,8
21367,6,0,0,10000,1,0,6,6,0,0,6,0.25,0.25,8,8,8
21367,6,0,3970,0,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,3970,2331,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,3970,946,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,3970,9094,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,3970,10000,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,9096,0,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,9096,3994,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,9096,1741,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,9096,5877,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,9096,10000,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,341,0,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,341,8451,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,341,5274,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,341,2892,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,341,10000,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,10000,0,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,10000,7952,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,10000,9345,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,10000,2304,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,0,10000,10000,6,1,0,2,0,0,0,0.0,0.0,10,12,66
21367,6,810,0,0,75,0,0,1,10,11,10,0.0,0.0,10,11,816
21367,6,810,0,4121,99,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,1088
21367,6,810,0,9974,99,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,1088
21367,6,810,0,602,99,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,1088
21367,6,810,0,10000,99,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,1088
21367,6,810,1512,0,212,0,0,1,3,4,3,0.0,0.0,10,12,2328
21367,6,810,1512,3380,283,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,3104
21367,6,810,1512,2012,283,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,3104
21367,6,810,1512,3741,283,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,3104
21367,6,810,1512,10000,283,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,3104
21367,6,810,3467,0,390,0,0,1,2,3,2,0.0,0.0,10,12,4283
21367,6,810,3467,7545,520,0,0,1,1,2,1,0.18181818181818182,0.3,9,12,5710
21367,6,810,3467,9719,520,0,0,1,1,2,1,0.18181818181818182,0.3,9,12,5710
21367,6,810,3467,321,419,0,0,1,1,2,1,0.0,0.18181818181818182,9,13,4604
21367,6,810,3467,10000,520,0,0,1,1,2,1,0.18181818181818182,0.3,9,12,5710
21367,6,810,7873,0,790,0,0,1,1,2,1,0.0,0.0,10,12,8689
21367,6,810,7873,3544,816,5,0,1,0,2,0,0.0,0.16666666666666666,9,14,8976
21367,6,810,7873,2733,816,5,0,1,0,2,0,0.0,0.23076923076923078,9,14,8976
21367,6,810,7873,2014,816,5,0,1,0,2,0,0.0,0.23076923076923078,9,14,8976
21367,6,810,7873,10000,816,5,0,1,0,2,0,0.0,0.16666666666666666,9,13,8976
21367,6,810,10000,0,816,5,0,1,0,2,0,0.0,0.0,10,12,8976
21367,6,810,10000,4194,816,5,0,1,0,2,0,0.0,0.0,10,12,8976
21367,6,810,10000,7438,816,5,0,1,0,2,0,0.0,0.0,10,12,8976
21367,6,810,10000,2260,816,5,0,1,0,2,0,0.0,0.0,10,12,8976
